"Symbol","Price","Beta","VolAvg","MktCap","LastDiv","Range","Changes","companyName","currency","cik","isin","cusip","exchange","exchangeShortName","industry","website","description","CEO","sector","country","fullTimeEmployees","phone","address","city","state","zip","DCF_diff","DCF","image","ipoDate","defaultImage","isEtf","isActivelyTrading","isFund","isAdr"
"MSSMX",7.41,0,0,0,21.005000000000006,"5.09-8.35",-0.03,"MSIF Inception Portfolio Class A","USD","0000836487",,,"Nasdaq","NASDAQ",,,"The investment seeks long-term capital appreciation by investing primarily in growth-oriented equity securities of small capitalization companies.  The fund will, under normal circumstances, seek to achieve its investment objective by investing primarily in established and emerging companies with capitalizations within the range of companies included in the Russell 2000Â® Growth Index. The Adviser emphasizes a bottom-up stock selection process, seeking attractive investments on an individual company basis. The Adviser may invest up to 25% of the fund&#39;s total assets in foreign securities.","","",,,"800-548-7786","Morgan Stanley Institutional Fund Inc",,,,,0,"https://financialmodelingprep.com/image-stock/MSSMX.png","1995-12-29",true,false,true,true,false
"MWEFX",48.5,0,0,0,0.237,"42.36-51.0",-0.16,"MFS Global Equity Fund Class A","USD","0000863032",,,"Nasdaq","NASDAQ",,,"The investment seeks capital appreciation.  The fund normally invests at least 80% of its net assets in equity securities. Equity securities include common stocks and other securities that represent an ownership interest (or right to acquire an ownership interest) in a company or other issuer. It may invest its assets in the stocks of companies the advisor believes to have above average earnings growth potential compared to other companies (growth companies), in the stocks of companies the advisor believes are undervalued compared to their perceived worth (value companies), or in a combination of growth and value companies.","","",,,"800-225-2606","MFS Series Trust VI",,,,,0,"https://financialmodelingprep.com/image-stock/MWEFX.png","1993-09-07",true,false,true,true,false
"NHYMX",7.29,0,0,0,0.217,"6.88-7.93",0.02,"Northern High Yield Municipal Fund","USD","0000916620",,,"Nasdaq","NASDAQ",,,"The fund will invest, under normal circumstances, at least 65% of its net assets in rated and unrated municipal instruments that are of low quality (commonly referred to as ""junk bonds"") or medium or upper medium quality. It will invest at least 80% of the fund's net assets in debt instruments that pay interest that is exempt from regular federal income tax.","","",,,"800-595-9111","Northern Funds",,,,,0,"https://financialmodelingprep.com/image-stock/NHYMX.png","1998-12-31",true,false,true,true,false
"PCRIX",13.47,0,0,0,5.088,"12.4-20.37",-0.04,"Pimco CommodityRealReturn Strategy Fund Institutional Class","USD","0000810893",,,"Nasdaq","NASDAQ",,,"The investment seeks maximum real return, consistent with prudent investment management.  The fund seeks to achieve its investment objective by investing under normal circumstances in commodity-linked derivative instruments backed by a portfolio of inflation-indexed securities and other Fixed Income Instruments. ""Fixed Income Instruments"" include bonds, debt securities and other similar instruments issued by various U.S. and non-U.S. public- or private-sector entities. It may also invest in leveraged or unleveraged commodity index-linked notes.","","",,,"888-877-4626","PIMCO Investments LLC distributor",,,,,0,"https://financialmodelingprep.com/image-stock/PCRIX.png","2002-07-01",true,false,true,true,false
"OIIEX",11.3,0,0,0,0.316,"9.2-11.78",-0.13,"Optimum International Fund Institutional Class","USD",,,,"Nasdaq","NASDAQ",,,"The fund invests primarily in non-U.S. securities; including securities of issuers located in emerging markets, but, in any event, will invest at least 65% of its net assets in non-U.S. securities. The Advisor intends to invest primarily in common stocks, but it may also invest in other securities that a sub-advisor believes provide opportunities for capital growth and income, such as preferred stocks, rights and warrants, depositary receipts, participatory notes and securities convertible into common stocks.",,,,,,"Philadelphia, PA 19103",,,,,0,"https://financialmodelingprep.com/image-stock/OIIEX.png","2003-07-23",true,false,true,true,false
"NCICX",20.36,0,0,0,0.3419999999999999,"19.85-21.51",-0.07,"New Covenant Income Fd","USD","0001070222",,,"Nasdaq","NASDAQ",,,,"","",,,,,,,,,0,"https://financialmodelingprep.com/image-stock/NCICX.png","1999-06-30",true,false,true,true,false
"JLPSX",17.91,0,0,0,0.018,"14.75-21.39",-0.05,"JPMorgan U.S. Large Cap Core Plus Fund","USD","0001217286",,,"Nasdaq","NASDAQ",,,,,,,,,,,,,,0,"https://financialmodelingprep.com/image-stock/JLPSX.png","2005-11-01",true,false,true,true,false
"LOMAX",13.96,0,0,0,0.416,"12.86-15.44",0.07,"Edgar Lomax Value Fd","USD","0001027596",,,"Nasdaq","NASDAQ",,,"The fund invests primarily in large, well-recognized companies. The advisor expects the fund's portfolio to hold at least 20% of the stocks comprising the Standard & Poor's (""S&P"") 100 Index, a capitalization-weighted index of 100 stocks from a broad range of industries. The fund will invest at least 85% of its total assets in equity securities, consisting of common stocks and other securities which have the characteristics of common stocks, including, but not limited to, convertible securities, ETFs, rights and warrants.","","",,,"866-205-0524","U.S Bancorp Fund Services, LLC",,,,,0,"https://financialmodelingprep.com/image-stock/LOMAX.png","1997-12-12",true,false,true,true,false
"OILVX",19.62,0,0,0,0.24,"17.52-20.56",0.05,"Optimum Large Cap Value Fund Class I","USD",,,,"Nasdaq","NASDAQ",,,"Under normal circumstances, the fund will invest at least 80% of its net assets, plus the amount of any borrowings for investment purposes, in securities of large market capitalization companies (80% policy). For purposes of this fund, large market capitalization companies are those companies whose market capitalization is similar to the market capitalization of companies in the Russell 1000 ® Value Index.",,,,,,"Philadelphia, PA 19103",,,,,0,"https://financialmodelingprep.com/image-stock/OILVX.png","2003-07-23",true,false,true,true,false
"NREAX",12.54,0,0,429958967,0.172,"11.79-16.9",0.03,"Neuberger Berman Real Estate Fund","USD","0000044402",,,"Nasdaq","NASDAQ",,,,,,,,,,,,,,0,"https://financialmodelingprep.com/image-stock/NREAX.png","2010-06-21",true,false,true,true,false
"NRREX",12.58,0,0,431330460,0.22299999999999998,"11.83-16.95",0.03,"Neuberger Berman Real Estate Fund","USD","0000044402",,,"Nasdaq","NASDAQ",,,"The fund normally invests at least 80% of its net assets in equity securities issued by real estate investment trusts (""REITs"") and common stocks and other securities issued by other real estate companies. The manager defines a real estate company as one that derives at least 50% of its revenue from, or has at least 50% of its assets in, real estate. The fund may invest up to 20% of its net assets in debt securities of real estate companies. It is non-diversified.",,,,,,"New York, NY 10158-0006",,,,,0,"https://financialmodelingprep.com/image-stock/NRREX.png","2013-03-15",true,false,true,true,false
"MDDCX",22.76,0,0,0,0.338,"19.19-24.19",-0.3,"BlackRock  Emerging Markets Fund Class A","USD",,,,"Nasdaq","NASDAQ",,,"The investment seeks long-term capital appreciation.  The fund normally invests at least 80% of its net assets plus any borrowings for investment purposes in equity securities of issuers located in countries with developing capital markets. Countries with developing capital markets can be found in regions such as Asia, Latin America, Eastern Europe and Africa. For this purpose, developing capital markets include, but are not limited to, the markets of all countries that comprise the MSCI Emerging Markets Index. It normally invests in at least three countries at any given time.","","",,,"800-441-7762","Blackrock Global Emerg Mkts Fund, Inc.",,,,,0,"https://financialmodelingprep.com/image-stock/MDDCX.png","1994-10-21",true,false,true,true,false
"LDMOX",12.59,0,0,0,0.068,"10.27-13.32",-0.2,"Lazard Developing Markets Equity Pft Open Shs","USD","0000874964",,,"Nasdaq","NASDAQ",,,"The Portfolio invests primarily in equity securities, principally common stocks, of non-U.S. companies whose principal activities are located in emerging market countries (also known as ""developing markets""). Under normal circumstances, it invests at least 80% of its assets in equity securities of companies whose principal business activities are located in emerging market countries.","","",,,,"Lazard Funds Inc",,,,,0,"https://financialmodelingprep.com/image-stock/LDMOX.png","2008-10-01",true,false,true,true,false
"MSSGX",11.12,0,0,0,0.024,"7.63-12.53",-0.04,"MSIF Inception Portfolio Class I","USD","0000836487",,,"Nasdaq","NASDAQ",,,"The fund will, under normal circumstances, seek to achieve its investment objective by investing primarily in established and emerging companies with capitalizations within the range of companies included in the Russell 2000® Growth Index. The Adviser emphasizes a bottom-up stock selection process, seeking attractive investments on an individual company basis. The Adviser may invest up to 25% of the fund's total assets in foreign securities.","","",,,,"Morgan Stanley Institutional Fund Inc",,,,,0,"https://financialmodelingprep.com/image-stock/MSSGX.png","1989-10-31",true,false,true,true,false
"NDASX",9.31,0,0,0,0.08100000000000002,"7.8-9.59",-0.03,"Nationwide Investor Destinations Aggressive Service Class","USD","0001048702",,,"Nasdaq","NASDAQ",,,"The fund is a ""fund of funds"" that invests primarily in affiliated mutual funds representing a variety of asset classes. Each underlying fund invests directly in equity or other securities, as appropriate to its investment objective and strategies.","","",,,,"Nationwide Mutual Funds",,,,,0,"https://financialmodelingprep.com/image-stock/NDASX.png","2000-03-31",true,false,true,true,false
"MADCX",23.68,0,0,0,0.376,"19.96-25.15",-0.31,"BlackRock  Emerging Markets Fund Class I","USD",,,,"Nasdaq","NASDAQ",,,,,,,,,,,,,,0,"https://financialmodelingprep.com/image-stock/MADCX.png","1989-08-31",true,false,true,true,false
"MFXAX",9.35,0,0,0,0.3440000000000001,"9.16-10.17",-0.03,"MSIFT Core Plus Fixed Income Class A","USD","0000741375",,,"Nasdaq","NASDAQ",,,"The investment seeks above-average total return over a market cycle of three to five years.  The fund normally invests 80% of its assets in fixed income securities. It invests primarily in a diversified mix of U.S. dollar-denominated investment grade fixed income securities, including U.S. government, corporate, municipal, mortgage- and asset-backed securities. The fund will ordinarily seek to maintain an average weighted maturity between five and ten years. It may, but it is not required to, use derivative instruments for a variety of purposes, including hedging, risk management, portfolio management or to earn income.","","",,,"800-548-7786","One Tower Bridge",,,,,0,"https://financialmodelingprep.com/image-stock/MFXAX.png","1996-11-07",true,false,true,true,false
